Element, Nterminals, Nconductors, P_1, Q_1, ...
"Load.load_lv_trt28", 1, 3,     293.15, -1.08916E-006,     293.15, -4.49361E-007,     293.15, -1.22024E-006
"Load.load_lv_trt29", 1, 3,    210.329, -6.68623E-007,    210.329, -6.83204E-007,    210.329, -6.2745E-007
"Load.load_lv_trt30", 1, 3,    289.203, -1.07204E-006,    289.203, -4.28737E-007,    289.203, -1.2207E-006
"Load.load_lv_trt31", 1, 3,    276.051, -1.0099E-006,    276.051, -4.24866E-007,    276.051, -1.16272E-006
"Load.load_lv_trt32", 1, 3,    180.746, -8.55111E-007,    180.746, -3.18688E-007,    180.746, -5.26864E-007
"Load.load_lv_trt33", 1, 3,    208.337, -9.75031E-007,    208.337, -3.83498E-007,    208.337, -6.01114E-007
"Load.load_lv_trt34", 1, 3,     230.68, -8.28112E-007,     230.68, -3.60603E-007,     230.68, -9.8099E-007
"Load.load_lv_trt35", 1, 3,    134.711, -4.27338E-007,    134.711, -4.49422E-007,    134.711, -3.89581E-007
"Load.load_lv_trt36", 1, 3,    385.016, -1.25069E-006,    385.016, -1.22931E-006,    385.016, -1.13684E-006
"Load.load_lv_trt37", 1, 3,    298.947, -9.46119E-007,    298.947, -9.66069E-007,    298.947, -8.96165E-007
"Load.load_lv_trt38", 1, 3,    239.789, -7.46382E-007,    239.789, -8.94832E-007,    239.789, -6.10293E-007
"Load.load_lv_trt39", 1, 3,    865.729, -2.85746E-006,    865.729, -1.92434E-006,    865.729, -3.34078E-006
"Load.load_lv_trt40", 1, 3,    349.433, -1.29216E-006,    349.433, -5.55967E-007,    349.433, -1.42993E-006
"Load.load_lv_trt41", 1, 3,    291.459, -9.46054E-007,    291.459, -1.64922E-006,    291.459, -8.39036E-007
"Load.load_lv_trt42", 1, 3,    137.944, -5.20452E-007,    137.944, -1.95197E-007,    137.944, -5.78889E-007
"Load.load_lv_trt43", 1, 3,    85.3917, -2.73143E-007,    85.3917, -3.15308E-007,    85.3917, -2.1281E-007
"Load.load_lv_trt44", 1, 3,    78.8217, -2.67307E-007,    78.8217, -2.85418E-007,    78.8217, -1.86834E-007
"Load.load_lv_trt45", 1, 3,     210.19, -6.61617E-007,     210.19, -6.94041E-007,     210.19, -6.16433E-007
"Load.load_lv_trtvolg102", 1, 3,    2639.41, -8.88528E-006,    2639.41, -1.05567E-005,    2639.41, -7.41748E-006
"Load.load_lv_trtvolg103", 1, 3,    2639.41, -8.88528E-006,    2639.41, -1.05567E-005,    2639.41, -7.41748E-006
"Load.load_mv_homs", 1, 3,    1866.67, -2.51661E-005,    1866.67, -2.50481E-005,    1866.67, -2.52601E-005
"Load.load_mv_umed", 1, 3,    1333.33, -1.79958E-005,    1333.33, -1.79116E-005,    1333.33, -1.8063E-005
